theta1,theta2,px,py
89,17,-10.15287391,88.4428526
89,18,-10.82224787,88.244575
89,19,-11.48805945,88.03464541
89,20,-12.15010586,87.81312778
89,21,-12.80818541,87.58008959
89,22,-13.46209766,87.33560182
89,23,-14.11164341,87.07973894
89,24,-14.75662482,86.8125789
89,25,-15.3968454,86.53420306
89,26,-16.03211015,86.24469624
89,27,-16.66222555,85.94414661
89,28,-17.28699967,85.63264573
89,29,-17.90624219,85.31028847
89,30,-18.51976449,84.97717304
89,31,-19.12737968,84.63340091
89,32,-19.72890267,84.27907679
89,33,-20.32415025,83.9143086
89,34,-20.91294108,83.53920748
89,35,-21.49509582,83.15388766
89,36,-22.07043713,82.75846653
89,37,-22.63878977,82.35306453
89,38,-23.1999806,81.93780516
89,39,-23.75383869,81.5128149
89,40,-24.30019532,81.07822322
89,41,-24.83888407,80.63416248
89,42,-25.36974084,80.18076797
89,43,-25.89260393,79.71817778
89,44,-26.40731408,79.24653282
89,45,-26.9137145,78.76597677
89,46,-27.41165093,78.27665601
89,47,-27.90097169,77.77871958
89,48,-28.38152774,77.27231916
89,49,-28.8531727,76.75760901
89,50,-29.31576289,76.23474592
89,51,-29.7691574,75.70388915
89,52,-30.21321814,75.1652004
89,53,-30.64780982,74.61884377
89,54,-31.07280008,74.06498568
89,55,-31.48805945,73.50379485
89,56,-31.89346145,72.93544221
89,57,-32.28888258,72.3601009
89,58,-32.6742024,71.77794616
89,59,-33.04930352,71.18915533
89,60,-33.41407171,70.59390775
89,61,-33.76839583,69.99238476
89,62,-34.11216796,69.38476957
89,63,-34.44528339,68.77124727
89,64,-34.76764065,68.15200475
89,65,-35.07914153,67.52723063
89,66,-35.37969116,66.89711523
89,67,-35.66919798,66.26185048
89,68,-35.94757382,65.6216299
89,69,-36.21473386,64.97664849
89,70,-36.47059674,64.32710274
89,71,-36.71508451,63.67319049
89,72,-36.9481227,63.01511094
89,73,-37.16964033,62.35306453
89,74,-37.37956992,61.68725295
89,75,-37.57784752,61.01787899
89,76,-37.76441273,60.34514656
89,77,-37.93920873,59.66926058
89,78,-38.10218227,58.99042693
89,79,-38.25328371,58.30885239
89,80,-38.39246702,57.62474457
89,81,-38.5196898,56.93831186
89,82,-38.6349133,56.24976336
89,83,-38.73810243,55.5593088
89,84,-38.82922574,54.86715849
89,85,-38.90825549,54.17352329
89,86,-38.9751676,53.47861447
89,87,-39.02994169,52.78264371
89,88,-39.07256107,52.08582301
89,89,-39.10301276,51.38836463
89,90,-39.12128748,50.69048102
89,91,-39.12737968,49.99238476
89,92,-39.12128748,49.2942885
89,93,-39.10301276,48.59640489
89,94,-39.07256107,47.89894651
89,95,-39.02994169,47.20212581
89,96,-38.9751676,46.50615505
89,97,-38.90825549,45.81124623
89,98,-38.82922574,45.11761102
89,99,-38.73810243,44.42546072
89,100,-38.6349133,43.73500616
89,101,-38.5196898,43.04645765
89,102,-38.39246702,42.36002494
89,103,-38.25328371,41.67591713
89,104,-38.10218227,40.99434258
89,105,-37.93920873,40.31550893
89,106,-37.76441273,39.63962295
89,107,-37.57784752,38.96689053
89,108,-37.37956992,38.29751657
89,109,-37.16964033,37.63170498
89,110,-36.9481227,36.96965858
89,111,-36.71508451,36.31157902
89,112,-36.47059674,35.65766678
89,113,-36.21473386,35.00812102
89,114,-35.94757382,34.36313962
89,115,-35.66919798,33.72291903
89,116,-35.37969116,33.08765429
89,117,-35.07914153,32.45753889
89,118,-34.76764065,31.83276477
89,119,-34.44528339,31.21352225
89,120,-34.11216796,30.59999995
89,121,-33.76839583,29.99238476
89,122,-33.41407171,29.39086176
89,123,-33.04930352,28.79561419
89,124,-32.6742024,28.20682336
89,125,-32.28888258,27.62466862
89,126,-31.89346145,27.0493273
89,127,-31.48805945,26.48097467
89,128,-31.07280008,25.91978383
89,129,-30.64780982,25.36592574
89,130,-30.21321814,24.81956912
89,131,-29.7691574,24.28088037
89,132,-29.31576289,23.7500236
89,133,-28.8531727,23.2271605
89,134,-28.38152774,22.71245036
89,135,-27.90097169,22.20604994
89,136,-27.41165093,21.70811351
89,137,-26.9137145,21.21879274
89,138,-26.40731408,20.73823669
89,139,-25.89260393,20.26659174
89,140,-25.36974084,19.80400155
89,141,-24.83888407,19.35060703
89,142,-24.30019532,18.9065463
89,143,-23.75383869,18.47195461
89,144,-23.1999806,18.04696436
89,145,-22.63878977,17.63170498
89,146,-22.07043713,17.22630299
89,147,-21.49509582,16.83088186
89,148,-20.91294108,16.44556204
89,149,-20.32415025,16.07046091
89,150,-19.72890267,15.70569273
89,151,-19.12737968,15.35136861
89,152,-18.51976449,15.00759647
89,153,-17.90624219,14.67448104
89,154,-17.28699967,14.35212379
89,155,-16.66222555,14.04062291
89,156,-16.03211015,13.74007328
89,157,-15.3968454,13.45056645
89,158,-14.75662482,13.17219062
89,159,-14.11164341,12.90503058
89,160,-13.46209766,12.6491677
89,161,-12.80818541,12.40467993
89,162,-12.15010586,12.17164173
89,163,-11.48805945,11.95012411
89,164,-10.82224787,11.74019452
89,165,-10.15287391,11.54191692
89,166,-9.480141482,11.35535171
89,167,-8.804255502,11.18055571
89,168,-8.125421852,11.01758217
89,169,-7.443847311,10.86648073
89,170,-6.759739493,10.72729742
89,171,-6.073306785,10.60007464
89,172,-5.38475828,10.48485113
89,173,-4.694303717,10.38166201
89,174,-4.002153414,10.29053869
89,175,-3.308518209,10.21150894
89,176,-2.613609388,10.14459683
89,177,-1.917638628,10.08982275
89,178,-1.220817928,10.04720337
89,179,-0.523359546,10.01675168
89,180,0.174524064,9.998476952
90,0,5.51E-15,90
90,1,-0.698096257,89.99390781
90,2,-1.395979868,89.97563308
90,3,-2.09343825,89.94518139
90,4,-2.79025895,89.90256201
90,5,-3.48622971,89.84778792
90,6,-4.181138531,89.78087581
90,7,-4.874773736,89.70184607
90,8,-5.566924038,89.61072275
90,9,-6.257378602,89.50753362
90,10,-6.945927107,89.39231012
90,11,-7.632359815,89.26508734
90,12,-8.316467633,89.12590403
90,13,-8.998042174,88.97480259
90,14,-9.676875824,88.81182905
90,15,-10.3527618,88.63703305
90,16,-11.02549423,88.45046784
90,17,-11.69486819,88.25219024
90,18,-12.36067977,88.04226065
90,19,-13.02272618,87.82074302
90,20,-13.68080573,87.58770483
90,21,-14.33471798,87.34321706
90,22,-14.98426374,87.08735418
90,23,-15.62924514,86.82019414
90,24,-16.26946572,86.54181831
90,25,-16.90473047,86.25231148
90,26,-17.53484587,85.95176185
90,27,-18.15961999,85.64026097
90,28,-18.77886251,85.31790371
90,29,-19.39238481,84.98478829
90,30,-20,84.64101615
90,31,-20.601523,84.28669203
90,32,-21.19677057,83.92192385
90,33,-21.7855614,83.54682272
90,34,-22.36771614,83.1615029
90,35,-22.94305745,82.76608177
90,36,-23.51141009,82.36067977
90,37,-24.07260093,81.9454204
90,38,-24.62645901,81.52043014
90,39,-25.17281564,81.08583846
90,40,-25.71150439,80.64177772
90,41,-26.24236116,80.18838321
90,42,-26.76522425,79.72579302
90,43,-27.2799344,79.25414806
90,44,-27.78633482,78.77359201
90,45,-28.28427125,78.28427125
90,46,-28.77359201,77.78633482
90,47,-29.25414806,77.2799344
90,48,-29.72579302,76.76522425
90,49,-30.18838321,76.24236116
90,50,-30.64177772,75.71150439
90,51,-31.08583846,75.17281564
90,52,-31.52043014,74.62645901
90,53,-31.9454204,74.07260093
90,54,-32.36067977,73.51141009
90,55,-32.76608177,72.94305745
90,56,-33.1615029,72.36771614
90,57,-33.54682272,71.7855614
90,58,-33.92192385,71.19677057
90,59,-34.28669203,70.601523
90,60,-34.64101615,70
90,61,-34.98478829,69.39238481
90,62,-35.31790371,68.77886251
90,63,-35.64026097,68.15961999
90,64,-35.95176185,67.53484587
90,65,-36.25231148,66.90473047
90,66,-36.54181831,66.26946572
90,67,-36.82019414,65.62924514
90,68,-37.08735418,64.98426374
90,69,-37.34321706,64.33471798
90,70,-37.58770483,63.68080573
90,71,-37.82074302,63.02272618
90,72,-38.04226065,62.36067977
90,73,-38.25219024,61.69486819
90,74,-38.45046784,61.02549423
90,75,-38.63703305,60.3527618
90,76,-38.81182905,59.67687582
90,77,-38.97480259,58.99804217
90,78,-39.12590403,58.31646763
90,79,-39.26508734,57.63235982
90,80,-39.39231012,56.94592711
90,81,-39.50753362,56.2573786
90,82,-39.61072275,55.56692404
90,83,-39.70184607,54.87477374
90,84,-39.78087581,54.18113853
90,85,-39.84778792,53.48622971
90,86,-39.90256201,52.79025895
90,87,-39.94518139,52.09343825
90,88,-39.97563308,51.39597987
90,89,-39.99390781,50.69809626
90,90,-40,50
90,91,-39.99390781,49.30190374
90,92,-39.97563308,48.60402013
90,93,-39.94518139,47.90656175
90,94,-39.90256201,47.20974105
90,95,-39.84778792,46.51377029
90,96,-39.78087581,45.81886147
90,97,-39.70184607,45.12522626
90,98,-39.61072275,44.43307596
90,99,-39.50753362,43.7426214
90,100,-39.39231012,43.05407289
90,101,-39.26508734,42.36764018
90,102,-39.12590403,41.68353237
90,103,-38.97480259,41.00195783
90,104,-38.81182905,40.32312418
90,105,-38.63703305,39.6472382
90,106,-38.45046784,38.97450577
90,107,-38.25219024,38.30513181
90,108,-38.04226065,37.63932023
90,109,-37.82074302,36.97727382
90,110,-37.58770483,36.31919427
90,111,-37.34321706,35.66528202
90,112,-37.08735418,35.01573626
90,113,-36.82019414,34.37075486
90,114,-36.54181831,33.73053428
90,115,-36.25231148,33.09526953
90,116,-35.95176185,32.46515413
90,117,-35.64026097,31.84038001
90,118,-35.31790371,31.22113749
90,119,-34.98478829,30.60761519
90,120,-34.64101615,30
90,121,-34.28669203,29.398477
90,122,-33.92192385,28.80322943
90,123,-33.54682272,28.2144386
90,124,-33.1615029,27.63228386
90,125,-32.76608177,27.05694255
90,126,-32.36067977,26.48858991
90,127,-31.9454204,25.92739907
90,128,-31.52043014,25.37354099
90,129,-31.08583846,24.82718436
90,130,-30.64177772,24.28849561
90,131,-30.18838321,23.75763884
90,132,-29.72579302,23.23477575
90,133,-29.25414806,22.7200656
90,134,-28.77359201,22.21366518
90,135,-28.28427125,21.71572875
90,136,-27.78633482,21.22640799
90,137,-27.2799344,20.74585194
90,138,-26.76522425,20.27420698
90,139,-26.24236116,19.81161679
90,140,-25.71150439,19.35822228
90,141,-25.17281564,18.91416154
90,142,-24.62645901,18.47956986
90,143,-24.07260093,18.0545796
90,144,-23.51141009,17.63932023
90,145,-22.94305745,17.23391823
90,146,-22.36771614,16.8384971
90,147,-21.7855614,16.45317728
90,148,-21.19677057,16.07807615
90,149,-20.601523,15.71330797
90,150,-20,15.35898385
90,151,-19.39238481,15.01521171
90,152,-18.77886251,14.68209629
90,153,-18.15961999,14.35973903
90,154,-17.53484587,14.04823815
90,155,-16.90473047,13.74768852
90,156,-16.26946572,13.45818169
90,157,-15.62924514,13.17980586
90,158,-14.98426374,12.91264582
90,159,-14.33471798,12.65678294
90,160,-13.68080573,12.41229517
90,161,-13.02272618,12.17925698
90,162,-12.36067977,11.95773935
90,163,-11.69486819,11.74780976
90,164,-11.02549423,11.54953216
90,165,-10.3527618,11.36296695
90,166,-9.676875824,11.18817095
90,167,-8.998042174,11.02519741
90,168,-8.316467633,10.87409597
90,169,-7.632359815,10.73491266
90,170,-6.945927107,10.60768988
90,171,-6.257378602,10.49246638
90,172,-5.566924038,10.38927725
90,173,-4.874773736,10.29815393
90,174,-4.181138531,10.21912419
90,175,-3.48622971,10.15221208
90,176,-2.79025895,10.09743799
90,177,-2.09343825,10.05481861
90,178,-1.395979868,10.02436692
90,179,-0.698096257,10.00609219
90,180,-4.29E-15,10
91,0,-1.570716579,89.98629256
91,1,-2.26860019,89.96801784
91,2,-2.966058572,89.93756615
91,3,-3.662879272,89.89494677
91,4,-4.358850032,89.84017268
91,5,-5.053758853,89.77326057
91,6,-5.747394058,89.69423082
91,7,-6.43954436,89.60310751
91,8,-7.129998923,89.49991838
91,9,-7.818547429,89.38469488
91,10,-8.504980137,89.2574721
91,11,-9.189087955,89.11828879
91,12,-9.870662496,88.96718735
91,13,-10.54949615,88.80421381
91,14,-11.22538213,88.62941781
91,15,-11.89811455,88.4428526
91,16,-12.56748851,88.244575
91,17,-13.2333001,88.03464541
91,18,-13.8953465,87.81312778
91,19,-14.55342605,87.58008959
91,20,-15.2073383,87.33560182
91,21,-15.85688406,87.07973894
91,22,-16.50186546,86.8125789
91,23,-17.14208604,86.53420306
91,24,-17.77735079,86.24469624
91,25,-18.40746619,85.94414661
91,26,-19.03224031,85.63264573
91,27,-19.65148283,85.31028847
91,28,-20.26500513,84.97717304
91,29,-20.87262032,84.63340091
91,30,-21.47414332,84.27907679
91,31,-22.06939089,83.9143086
91,32,-22.65818172,83.53920748
91,33,-23.24033646,83.15388766
91,34,-23.81567778,82.75846653
91,35,-24.38403041,82.35306453
91,36,-24.94522125,81.93780516
91,37,-25.49907933,81.5128149
91,38,-26.04543596,81.07822322
91,39,-26.58412471,80.63416248
91,40,-27.11498148,80.18076797
91,41,-27.63784458,79.71817778
91,42,-28.15255472,79.24653282
91,43,-28.65895514,78.76597677
91,44,-29.15689157,78.27665601
91,45,-29.64621234,77.77871958
91,46,-30.12676839,77.27231916
91,47,-30.59841334,76.75760901
91,48,-31.06100353,76.23474592
91,49,-31.51439805,75.70388915
91,50,-31.95845878,75.1652004
91,51,-32.39305047,74.61884377
91,52,-32.81804072,74.06498568
91,53,-33.2333001,73.50379485
91,54,-33.63870209,72.93544221
91,55,-34.03412322,72.3601009
91,56,-34.41944304,71.77794616
91,57,-34.79454417,71.18915533
91,58,-35.15931235,70.59390775
91,59,-35.51363647,69.99238476
91,60,-35.85740861,69.38476957
91,61,-36.19052404,68.77124727
91,62,-36.51288129,68.15200475
91,63,-36.82438217,67.52723063
91,64,-37.1249318,66.89711523
91,65,-37.41443863,66.26185048
91,66,-37.69281446,65.6216299
91,67,-37.9599745,64.97664849
91,68,-38.21583738,64.32710274
91,69,-38.46032515,63.67319049
91,70,-38.69336335,63.01511094
91,71,-38.91488097,62.35306453
91,72,-39.12481056,61.68725295
91,73,-39.32308816,61.01787899
91,74,-39.50965337,60.34514656
91,75,-39.68444937,59.66926058
91,76,-39.84742291,58.99042693
91,77,-39.99852435,58.30885239
91,78,-40.13770766,57.62474457
91,79,-40.26493044,56.93831186
91,80,-40.38015395,56.24976336
91,81,-40.48334307,55.5593088
91,82,-40.57446639,54.86715849
91,83,-40.65349614,54.17352329
91,84,-40.72040825,53.47861447
91,85,-40.77518233,52.78264371
91,86,-40.81780171,52.08582301
91,87,-40.8482534,51.38836463
91,88,-40.86652813,50.69048102
91,89,-40.87262032,49.99238476
91,90,-40.86652813,49.2942885
91,91,-40.8482534,48.59640489
91,92,-40.81780171,47.89894651
91,93,-40.77518233,47.20212581
91,94,-40.72040825,46.50615505
91,95,-40.65349614,45.81124623
91,96,-40.57446639,45.11761102
91,97,-40.48334307,44.42546072
91,98,-40.38015395,43.73500616
91,99,-40.26493044,43.04645765
91,100,-40.13770766,42.36002494
91,101,-39.99852435,41.67591713
91,102,-39.84742291,40.99434258
91,103,-39.68444937,40.31550893
91,104,-39.50965337,39.63962295
91,105,-39.32308816,38.96689053
91,106,-39.12481056,38.29751657
91,107,-38.91488097,37.63170498
91,108,-38.69336335,36.96965858
91,109,-38.46032515,36.31157902
91,110,-38.21583738,35.65766678
91,111,-37.9599745,35.00812102
91,112,-37.69281446,34.36313962
91,113,-37.41443863,33.72291903
91,114,-37.1249318,33.08765429
91,115,-36.82438217,32.45753889
91,116,-36.51288129,31.83276477
91,117,-36.19052404,31.21352225
91,118,-35.85740861,30.59999995
91,119,-35.51363647,29.99238476
91,120,-35.15931235,29.39086176
91,121,-34.79454417,28.79561419
91,122,-34.41944304,28.20682336
91,123,-34.03412322,27.62466862
91,124,-33.63870209,27.0493273
91,125,-33.2333001,26.48097467
91,126,-32.81804072,25.91978383
91,127,-32.39305047,25.36592574
91,128,-31.95845878,24.81956912
91,129,-31.51439805,24.28088037
91,130,-31.06100353,23.7500236
91,131,-30.59841334,23.2271605
91,132,-30.12676839,22.71245036
91,133,-29.64621234,22.20604994
91,134,-29.15689157,21.70811351
91,135,-28.65895514,21.21879274
91,136,-28.15255472,20.73823669
91,137,-27.63784458,20.26659174
91,138,-27.11498148,19.80400155
91,139,-26.58412471,19.35060703
91,140,-26.04543596,18.9065463
91,141,-25.49907933,18.47195461
91,142,-24.94522125,18.04696436
91,143,-24.38403041,17.63170498
91,144,-23.81567778,17.22630299
91,145,-23.24033646,16.83088186
91,146,-22.65818172,16.44556204
91,147,-22.06939089,16.07046091
91,148,-21.47414332,15.70569273
91,149,-20.87262032,15.35136861
91,150,-20.26500513,15.00759647
91,151,-19.65148283,14.67448104
91,152,-19.03224031,14.35212379
91,153,-18.40746619,14.04062291
91,154,-17.77735079,13.74007328
91,155,-17.14208604,13.45056645
91,156,-16.50186546,13.17219062
91,157,-15.85688406,12.90503058
91,158,-15.2073383,12.6491677
91,159,-14.55342605,12.40467993
91,160,-13.8953465,12.17164173
91,161,-13.2333001,11.95012411
91,162,-12.56748851,11.74019452
91,163,-11.89811455,11.54191692
91,164,-11.22538213,11.35535171
91,165,-10.54949615,11.18055571
91,166,-9.870662496,11.01758217
91,167,-9.189087955,10.86648073
91,168,-8.504980137,10.72729742
91,169,-7.818547429,10.60007464
91,170,-7.129998923,10.48485113
91,171,-6.43954436,10.38166201
91,172,-5.747394058,10.29053869
91,173,-5.053758853,10.21150894
91,174,-4.358850032,10.14459683
91,175,-3.662879272,10.08982275
91,176,-2.966058572,10.04720337
91,177,-2.26860019,10.01675168
91,178,-1.570716579,9.998476952
91,179,-0.872620322,9.992384758
91,180,-0.174524064,9.998476952
92,0,-3.140954703,89.94517443
92,1,-3.838413085,89.91472274
92,2,-4.535233785,89.87210336
92,3,-5.231204545,89.81732927
92,4,-5.926113366,89.75041717
92,5,-6.619748571,89.67138742
92,6,-7.311898874,89.5802641
92,7,-8.002353437,89.47707497
92,8,-8.690901942,89.36185147
92,9,-9.37733465,89.23462869
92,10,-10.06144247,89.09544538
92,11,-10.74301701,88.94434394
92,12,-11.42185066,88.7813704
92,13,-12.09773664,88.6065744
92,14,-12.77046907,88.42000919
92,15,-13.43984302,88.22173159
92,16,-14.10565461,88.011802
92,17,-14.76770101,87.79028437
92,18,-15.42578057,87.55724618
92,19,-16.07969282,87.31275841
92,20,-16.72923857,87.05689553
92,21,-17.37421997,86.78973549
92,22,-18.01444056,86.51135966
92,23,-18.6497053,86.22185283
92,24,-19.27982071,85.9213032
92,25,-19.90459482,85.60980232
92,26,-20.52383735,85.28744507
92,27,-21.13735964,84.95432964
92,28,-21.74497484,84.6105575
92,29,-22.34649783,84.25623338
92,30,-22.9417454,83.8914652
92,31,-23.53053624,83.51636407
92,32,-24.11269097,83.13104425
92,33,-24.68803229,82.73562312
92,34,-25.25638493,82.33022113
92,35,-25.81757576,81.91496175
92,36,-26.37143385,81.4899715
92,37,-26.91779048,81.05537981
92,38,-27.45647922,80.61131908
92,39,-27.98733599,80.15792456
92,40,-28.51019909,79.69533437
92,41,-29.02490924,79.22368942
92,42,-29.53130965,78.74313336
92,43,-30.02924608,78.2538126
92,44,-30.51856685,77.75587617
92,45,-30.9991229,77.24947575
92,46,-31.47076785,76.73476561
92,47,-31.93335804,76.21190251
92,48,-32.38675256,75.68104574
92,49,-32.83081329,75.14235699
92,50,-33.26540498,74.59600036
92,51,-33.69039524,74.04214228
92,52,-34.10565461,73.48095144
92,53,-34.51105661,72.9125988
92,54,-34.90647774,72.33725749
92,55,-35.29179755,71.75510275
92,56,-35.66689868,71.16631192
92,57,-36.03166686,70.57106435
92,58,-36.38599099,69.96954135
92,59,-36.72976312,69.36192616
92,60,-37.06287855,68.74840386
92,61,-37.3852358,68.12916134
92,62,-37.69673669,67.50438722
92,63,-37.99728632,66.87427182
92,64,-38.28679314,66.23900707
92,65,-38.56516897,65.59878649
92,66,-38.83232902,64.95380509
92,67,-39.0881919,64.30425933
92,68,-39.33267967,63.65034708
92,69,-39.56571786,62.99226753
92,70,-39.78723549,62.33022113
92,71,-39.99716507,61.66440954
92,72,-40.19544267,60.99503558
92,73,-40.38200789,60.32230316
92,74,-40.55680389,59.64641717
92,75,-40.71977743,58.96758352
92,76,-40.87087886,58.28600898
92,77,-41.01006217,57.60190117
92,78,-41.13728496,56.91546846
92,79,-41.25250846,56.22691995
92,80,-41.35569758,55.53646539
92,81,-41.4468209,54.84431509
92,82,-41.52585065,54.15067988
92,83,-41.59276276,53.45577106
92,84,-41.64753685,52.7598003
92,85,-41.69015623,52.0629796
92,86,-41.72060792,51.36552122
92,87,-41.73888264,50.66763761
92,88,-41.74497484,49.96954135
92,89,-41.73888264,49.27144509
92,90,-41.72060792,48.57356148
92,91,-41.69015623,47.8761031
92,92,-41.64753685,47.1792824
92,93,-41.59276276,46.48331164
92,94,-41.52585065,45.78840282
92,95,-41.4468209,45.09476761
92,96,-41.35569758,44.40261731
92,97,-41.25250846,43.71216275
92,98,-41.13728496,43.02361424
92,99,-41.01006217,42.33718154
92,100,-40.87087886,41.65307372
92,101,-40.71977743,40.97149918
92,102,-40.55680389,40.29266553
92,103,-40.38200789,39.61677955
92,104,-40.19544267,38.94404712
92,105,-39.99716507,38.27467316
92,106,-39.78723549,37.60886158
92,107,-39.56571786,36.94681517
92,108,-39.33267967,36.28873562
92,109,-39.0881919,35.63482337
92,110,-38.83232902,34.98527761
92,111,-38.56516897,34.34029621
92,112,-38.28679314,33.70007563
92,113,-37.99728632,33.06481088
92,114,-37.69673669,32.43469548
92,115,-37.3852358,31.80992136
92,116,-37.06287855,31.19067884
92,117,-36.72976312,30.57715654
92,118,-36.38599099,29.96954135
92,119,-36.03166686,29.36801835
92,120,-35.66689868,28.77277078
92,121,-35.29179755,28.18397995
92,122,-34.90647774,27.60182521
92,123,-34.51105661,27.0264839
92,124,-34.10565461,26.45813126
92,125,-33.69039524,25.89694042
92,126,-33.26540498,25.34308234
92,127,-32.83081329,24.79672571
92,128,-32.38675256,24.25803696
92,129,-31.93335804,23.72718019
92,130,-31.47076785,23.2043171
92,131,-30.9991229,22.68960695
92,132,-30.51856685,22.18320653
92,133,-30.02924608,21.6852701
92,134,-29.53130965,21.19594934
92,135,-29.02490924,20.71539329
92,136,-28.51019909,20.24374833
92,137,-27.98733599,19.78115814
92,138,-27.45647922,19.32776363
92,139,-26.91779048,18.88370289
92,140,-26.37143385,18.44911121
92,141,-25.81757576,18.02412095
92,142,-25.25638493,17.60886158
92,143,-24.68803229,17.20345958
92,144,-24.11269097,16.80803845
92,145,-23.53053624,16.42271863
92,146,-22.9417454,16.0476175
92,147,-22.34649783,15.68284932
92,148,-21.74497484,15.3285252
92,149,-21.13735964,14.98475307
92,150,-20.52383735,14.65163764
92,151,-19.90459482,14.32928038
92,152,-19.27982071,14.0177795
92,153,-18.6497053,13.71722987
92,154,-18.01444056,13.42772305
92,155,-17.37421997,13.14934721
92,156,-16.72923857,12.88218717
92,157,-16.07969282,12.62632429
92,158,-15.42578057,12.38183652
92,159,-14.76770101,12.14879833
92,160,-14.10565461,11.9272807
92,161,-13.43984302,11.71735111
92,162,-12.77046907,11.51907351
92,163,-12.09773664,11.3325083
92,164,-11.42185066,11.1577123
92,165,-10.74301701,10.99473876
92,166,-10.06144247,10.84363732
92,167,-9.37733465,10.70445401
92,168,-8.690901942,10.57723123
92,169,-8.002353437,10.46200773
92,170,-7.311898874,10.3588186
92,171,-6.619748571,10.26769529
92,172,-5.926113366,10.18866554
92,173,-5.231204545,10.12175343
92,174,-4.535233785,10.06697934
92,175,-3.838413085,10.02435996
92,176,-3.140954703,9.99390827
92,177,-2.443071093,9.975633545
92,178,-1.744974835,9.969541351
92,179,-1.046878578,9.975633545
92,180,-0.348994967,9.99390827
93,0,-4.710236062,89.87665813
93,1,-5.407056762,89.83403875
93,2,-6.103027522,89.77926466
93,3,-6.797936343,89.71235255
93,4,-7.491571548,89.6333228
93,5,-8.183721851,89.54219949
93,6,-8.874176414,89.43901036
93,7,-9.562724919,89.32378686
93,8,-10.24915763,89.19656408
93,9,-10.93326544,89.05738077
93,10,-11.61483999,88.90627933
93,11,-12.29367364,88.74330579
93,12,-12.96955962,88.56850979
93,13,-13.64229204,88.38194458
93,14,-14.311666,88.18366698
93,15,-14.97747759,87.97373739
93,16,-15.63952399,87.75221976
93,17,-16.29760355,87.51918157
93,18,-16.95151579,87.2746938
93,19,-17.60106155,87.01883092
93,20,-18.24604295,86.75167088
93,21,-18.88626354,86.47329504
93,22,-19.52152828,86.18378822
93,23,-20.15164368,85.88323859
93,24,-20.7764178,85.57173771
93,25,-21.39566032,85.24938045
93,26,-22.00918262,84.91626502
93,27,-22.61679781,84.57249289
93,28,-23.21832081,84.21816877
93,29,-23.81356838,83.85340058
93,30,-24.40235921,83.47829946
93,31,-24.98451395,83.09297964
93,32,-25.55985527,82.69755851
93,33,-26.1282079,82.29215651
93,34,-26.68939874,81.87689714
93,35,-27.24325683,81.45190688
93,36,-27.78961345,81.0173152
93,37,-28.3283022,80.57325446
93,38,-28.85915897,80.11985995
93,39,-29.38202207,79.65726976
93,40,-29.89673221,79.1856248
93,41,-30.40313263,78.70506875
93,42,-30.90106906,78.21574799
93,43,-31.39038983,77.71781156
93,44,-31.87094588,77.21141114
93,45,-32.34259083,76.69670099
93,46,-32.80518102,76.1738379
93,47,-33.25857554,75.64298113
93,48,-33.70263627,75.10429238
93,49,-34.13722796,74.55793575
93,50,-34.56221821,74.00407766
93,51,-34.97747759,73.44288683
93,52,-35.38287958,72.87453419
93,53,-35.77830071,72.29919288
93,54,-36.16362053,71.71703814
93,55,-36.53872166,71.12824731
93,56,-36.90348984,70.53299973
93,57,-37.25781396,69.93147674
93,58,-37.6015861,69.32386155
93,59,-37.93470153,68.71033925
93,60,-38.25705878,68.09109673
93,61,-38.56855966,67.46632261
93,62,-38.86910929,66.83620721
93,63,-39.15861612,66.20094246
93,64,-39.43699195,65.56072188
93,65,-39.70415199,64.91574047
93,66,-39.96001487,64.26619472
93,67,-40.20450264,63.61228247
93,68,-40.43754084,62.95420292
93,69,-40.65905846,62.29215651
93,70,-40.86898805,61.62634493
93,71,-41.06726565,60.95697097
93,72,-41.25383086,60.28423854
93,73,-41.42862686,59.60835256
93,74,-41.5916004,58.92951891
93,75,-41.74270184,58.24794437
93,76,-41.88188515,57.56383655
93,77,-42.00910793,56.87740384
93,78,-42.12433144,56.18885534
93,79,-42.22752056,55.49840078
93,80,-42.31864388,54.80625047
93,81,-42.39767363,54.11261527
93,82,-42.46458574,53.41770645
93,83,-42.51935982,52.72173569
93,84,-42.5619792,52.02491499
93,85,-42.59243089,51.32745661
93,86,-42.61070562,50.629573
93,87,-42.61679781,49.93147674
93,88,-42.61070562,49.23338048
93,89,-42.59243089,48.53549687
93,90,-42.5619792,47.83803849
93,91,-42.51935982,47.14121779
93,92,-42.46458574,46.44524703
93,93,-42.39767363,45.75033821
93,94,-42.31864388,45.056703
93,95,-42.22752056,44.3645527
93,96,-42.12433144,43.67409814
93,97,-42.00910793,42.98554963
93,98,-41.88188515,42.29911692
93,99,-41.74270184,41.61500911
93,100,-41.5916004,40.93343456
93,101,-41.42862686,40.25460091
93,102,-41.25383086,39.57871493
93,103,-41.06726565,38.90598251
93,104,-40.86898805,38.23660855
93,105,-40.65905846,37.57079696
93,106,-40.43754084,36.90875056
93,107,-40.20450264,36.250671
93,108,-39.96001487,35.59675876
93,109,-39.70415199,34.947213
93,110,-39.43699195,34.3022316
93,111,-39.15861612,33.66201101
93,112,-38.86910929,33.02674627
93,113,-38.56855966,32.39663087
93,114,-38.25705878,31.77185675
93,115,-37.93470153,31.15261423
93,116,-37.6015861,30.53909193
93,117,-37.25781396,29.93147674
